image_path,image_type,source_dataset,split,original_label_or_class_if_available,width,height,file_ext,readable,notes
data/raw/bcn20000/images/ISIC_0072970.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0055557.jpg,dermoscopic,bcn20000,val,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0056903.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0071602.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0057179.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0061150.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0068903.jpg,dermoscopic,bcn20000,val,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0058591.jpg,dermoscopic,bcn20000,val,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0067110.jpg,dermoscopic,bcn20000,test,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0069342.jpg,dermoscopic,bcn20000,test,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0053485.jpg,dermoscopic,bcn20000,test,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0066320.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0054135.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0063310.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0072529.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0053884.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0054886.jpg,dermoscopic,bcn20000,val,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0058224.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0066384.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0071808.jpg,dermoscopic,bcn20000,val,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0062241.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0063026.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0065192.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0068897.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0069210.jpg,dermoscopic,bcn20000,val,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0056299.jpg,dermoscopic,bcn20000,val,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0058253.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0061856.jpg,dermoscopic,bcn20000,val,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0064447.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0058810.jpg,dermoscopic,bcn20000,val,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0067657.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0058819.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0061470.jpg,dermoscopic,bcn20000,val,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0063413.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0070453.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0055121.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0055258.jpg,dermoscopic,bcn20000,test,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0060327.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0067362.jpg,dermoscopic,bcn20000,test,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0068803.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0073189.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0058431.jpg,dermoscopic,bcn20000,val,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0062104.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0071779.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0072676.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0059526.jpg,dermoscopic,bcn20000,test,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0065184.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0065592.jpg,dermoscopic,bcn20000,val,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0064727.jpg,dermoscopic,bcn20000,test,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0069464.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0058950.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0062192.jpg,dermoscopic,bcn20000,val,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0069033.jpg,dermoscopic,bcn20000,val,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0073251.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0060711.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0071023.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0071156.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0071968.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0057373.jpg,dermoscopic,bcn20000,val,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0060439.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0067659.jpg,dermoscopic,bcn20000,test,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0058208.jpg,dermoscopic,bcn20000,test,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0069025.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0055242.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0071556.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0057713.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0059419.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0062945.jpg,dermoscopic,bcn20000,test,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0069575.jpg,dermoscopic,bcn20000,test,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0062017.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0065498.jpg,dermoscopic,bcn20000,test,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0073011.jpg,dermoscopic,bcn20000,val,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0054495.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0056966.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0063681.jpg,dermoscopic,bcn20000,val,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0072683.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0062885.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0066513.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0067185.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0070298.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0072692.jpg,dermoscopic,bcn20000,val,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0053699.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0054194.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0057196.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0059766.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0060502.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0061320.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0065433.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0066505.jpg,dermoscopic,bcn20000,test,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0068303.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0070070.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0071720.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0070216.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0071099.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0072567.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0072807.jpg,dermoscopic,bcn20000,test,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0060411.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0060639.jpg,dermoscopic,bcn20000,val,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0068599.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0069079.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0070365.jpg,dermoscopic,bcn20000,val,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0071090.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0073021.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0054310.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0056178.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0057377.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0066153.jpg,dermoscopic,bcn20000,test,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0067108.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0062033.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0064162.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0065174.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0066340.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0069972.jpg,dermoscopic,bcn20000,test,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0070102.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0059490.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0061127.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0063992.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0068495.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0054418.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0062546.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0072767.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0072855.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0068269.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0069883.jpg,dermoscopic,bcn20000,val,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0056841.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0065299.jpg,dermoscopic,bcn20000,test,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0057535.jpg,dermoscopic,bcn20000,test,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0057619.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0063288.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0070114.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0054414.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0068458.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0058396.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0063095.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0071387.jpg,dermoscopic,bcn20000,val,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0063540.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0067275.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0068431.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0069539.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0071462.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0071775.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0053671.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0053686.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0056346.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0056406.jpg,dermoscopic,bcn20000,test,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0056615.jpg,dermoscopic,bcn20000,val,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0058686.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0066251.jpg,dermoscopic,bcn20000,test,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0063427.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0065042.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0056682.jpg,dermoscopic,bcn20000,test,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0059045.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0065337.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0070079.jpg,dermoscopic,bcn20000,test,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0071654.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0072165.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0054549.jpg,dermoscopic,bcn20000,val,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0059145.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0061144.jpg,dermoscopic,bcn20000,test,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0061187.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0065979.jpg,dermoscopic,bcn20000,val,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0066493.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0071667.jpg,dermoscopic,bcn20000,val,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0056767.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0066702.jpg,dermoscopic,bcn20000,val,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0067638.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0070844.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0053528.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0055415.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0068859.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0062407.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0067418.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0071367.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0067001.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0071974.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0058587.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0060352.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0065270.jpg,dermoscopic,bcn20000,val,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0071343.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0071567.jpg,dermoscopic,bcn20000,test,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0058888.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0062835.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0066813.jpg,dermoscopic,bcn20000,train,Melanoma,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0054454.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0072946.jpg,dermoscopic,bcn20000,test,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0056787.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0056925.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0060850.jpg,dermoscopic,bcn20000,test,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0065725.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0066951.jpg,dermoscopic,bcn20000,test,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0068067.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0069419.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0063040.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0063603.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0069921.jpg,dermoscopic,bcn20000,val,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0054602.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0056491.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0063553.jpg,dermoscopic,bcn20000,test,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0064973.jpg,dermoscopic,bcn20000,val,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0073093.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0054815.jpg,dermoscopic,bcn20000,test,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0065251.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0064222.jpg,dermoscopic,bcn20000,test,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0071320.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0053706.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0056387.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0059347.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0060730.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0062503.jpg,dermoscopic,bcn20000,train,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0067533.jpg,dermoscopic,bcn20000,test,Benign nevus,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0054052.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0055218.jpg,dermoscopic,bcn20000,test,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0059091.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0062233.jpg,dermoscopic,bcn20000,train,Non-melanoma skin cancer,1024,1024,jpg,True,
data/raw/bcn20000/images/ISIC_0063944.jpg,dermoscopic,bcn20000,train,Other non-cancer / indeterminate lesion,1024,1024,jpg,True,
